SampleType,Lake,YearSampled,StationName,Date,Time,Temperature,MeasurementType
Temperature,Kulik,2010,Kulik Grant River,7/5/10,11:59:00 AM,10.75,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,1:09:00 PM,11.375,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,2:19:00 PM,11.875,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,3:29:00 PM,12.375,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,4:39:00 PM,12.5,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,5:49:00 PM,12.75,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,6:59:00 PM,12.375,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,8:09:00 PM,12.375,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,9:19:00 PM,12,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,10:29:00 PM,11.625,iButton
Temperature,Kulik,2010,Kulik Grant River,7/5/10,11:39:00 PM,11.375,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,12:49:00 AM,11.125,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,1:59:00 AM,10.875,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,3:09:00 AM,10.625,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,4:19:00 AM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,5:29:00 AM,10.25,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,6:39:00 AM,10.125,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,7:49:00 AM,10,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,8:59:00 AM,10,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,10:09:00 AM,10.125,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,11:19:00 AM,10.375,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,12:29:00 PM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,1:39:00 PM,10.5,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,2:49:00 PM,10.625,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,3:59:00 PM,10.875,iButton
Temperature,Kulik,2010,Kulik Grant River,7/6/10,5:09:00 PM,11,iButton
