SampleType,Lake,YearSampled,StationName,Date,Time,Temperature,MeasurementType
Temperature,Little Togiak,2013,Little Togiak A Beach,6/28/13,2:23:00 PM,8.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/28/13,3:53:00 PM,9.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/28/13,5:23:00 PM,9.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/28/13,6:53:00 PM,8.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/28/13,8:23:00 PM,9.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/28/13,9:53:00 PM,9.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/28/13,11:23:00 PM,9.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,12:53:00 AM,9.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,2:23:00 AM,9.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,3:53:00 AM,9.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,5:23:00 AM,8.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,6:53:00 AM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,8:23:00 AM,9,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,9:53:00 AM,8.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,11:23:00 AM,9.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,12:53:00 PM,10.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,2:23:00 PM,10.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,3:53:00 PM,10.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,5:23:00 PM,9.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,6:53:00 PM,9.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,8:23:00 PM,9.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,9:53:00 PM,9.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/29/13,11:23:00 PM,9.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,12:53:00 AM,8.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,2:23:00 AM,8.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,3:53:00 AM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,5:23:00 AM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,6:53:00 AM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,8:23:00 AM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,9:53:00 AM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,11:23:00 AM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,12:53:00 PM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,2:23:00 PM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,3:53:00 PM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,5:23:00 PM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,6:53:00 PM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,8:23:00 PM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,9:53:00 PM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,6/30/13,11:23:00 PM,6.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,12:53:00 AM,6.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/1/13,2:23:00 AM,6.25,iButton
